42949	37.09187	56.14057
42950	35.45193	58.89424
42950	38.09187	53.14057
42950.5	36.69766	59.27587
42951	34.95193	59.19424
42951	35.69426	57.60108
42951	39.09187	54.14057
42952	35.69426	57.60108
42952	36.85193	58.59424
42951.5	37.19236	57.31146
42951.5	36.90764	57.21701
42952	39.09187	55.14057
42951.5	38.84182	55.15907
42953	38.09187	57.14057
42952.5	42.37522	51.84312
42953	33.7508	61.04532
42953	37.75193	57.59424
42954	36.75193	57.89424
42954	39.33617	55.4688
42954	37.97729	55.46335
42954	36.69426	56.60108
42954	37.09187	56.14057
42954	38.73773	55.66832
42955	38.35193	55.29424
42955	37.09187	55.14057
42955	38.69426	54.60108
42956	38.09187	54.14057
42956	39.35193	53.89424
42956	39.69426	53.60108
42957	38.09187	55.14057
42956.5	39.33347	53.34208
42957	36.02068	56.03961
42957	37.75193	55.29424
42958	37.09187	57.14057
42958	37.69426	55.60108
42958	36.75193	55.29424
42959	35.09187	59.14057
42959	41.158	50.72752
42959	36.69426	57.60108
42959	36.45193	55.29424
42959	40.90764	54.21701
42959	40.73697	55.51604
42960	35.95193	56.19424
42960	37.09187	57.14057
42961	37.73773	56.66832
42961	34.69426	58.60108
42961	34.25193	58.29424
42961	37.09187	56.14057
42961	39.97729	53.46335
42962	41.09536	54.81981
42962	34.69426	59.60108
42962	35.05193	57.59424
42961.5	36.02068	52.03961
42962	38.09187	55.14057
42961.5	37.85135	60.47583
42961.5	34.97729	60.46335
42963	35.35193	57.89424
42963	36.69426	57.60108
42963	39.09187	55.14057
42963.5	41.52848	55.35081
42964	38.09187	55.14057
42964	36.35193	57.19424
42965	35.90764	58.21701
42965	36.15193	57.79424
42965	36.69426	57.60108
42965	37.09187	56.14057
42965	37.80447	56.40411
42966	37.69426	56.60108
42966	36.35193	57.69424
42965.5	34.97729	59.46335
42965.5	35.16285	59.34751
42966	36.09187	57.14057
42967	36.25193	57.99424
42967	32.7508	62.04532
42967	36.09187	58.14057
42966.5	39.33347	53.34208
42966.5	39.30202	56.38307
42966.5	36.73697	57.51604
42968	35.69426	57.60108
42968	36.35193	57.89424
42968	39.97729	53.46335
42968	36.09187	57.14057
42968	36.73773	57.66832
42969	35.09187	58.14057
42969	35.95193	58.29424
42969	36.69426	56.60108
42970	35.85193	57.69424
42970	35.09187	58.14057
42970	36.69426	56.60108
42971	36.55193	57.09424
42971	36.09187	58.14057
42972	36.45193	56.99424
42972	36.09187	58.14057
42972	36.69426	57.60108
42973	36.09187	58.14057
42973	35.69426	58.60108
42973	36.90764	57.21701
42973	37.05193	56.69424
42973	43.96815	51.86197
42974	37.15193	56.89424
42973.5	36.73773	57.66832
42974	36.09187	58.14057
42974	40.10433	55.34062
42974	37.7508	58.04532
42975	36.09187	57.14057
42975	38.05193	57.09424
42975	38.97729	55.46335
42975	37.73773	57.66832
42975	39.27112	55.89894
42975	35.69426	58.60108
42976	35.09187	58.14057
42976	38.55193	56.49424
42976	35.69426	58.60108
42977	35.09187	59.14057
42977	38.35193	56.69424
42977	36.69426	56.60108
42978	35.09187	59.14057
42978	38.05193	57.29424
42979	37.69426	55.60108
42979	37.09187	56.14057
42979	38.65193	57.29424
42979.5	39.90764	54.21701
42980	39.09187	54.14057
42980	38.69426	54.60108
42980	39.55193	56.19424
42981	38.09187	54.14057
42981	40.15193	55.09424
42981	42.7508	53.04532
42982	39.69426	53.60108
42982	37.73773	55.66832
42982	41.97729	54.46335
42982	38.09187	54.14057
42982	41.45193	53.39424
42983	41.35193	53.49424
42983	37.09187	55.14057
42983	39.69426	54.60108
42984	37.09187	55.14057
42984	40.69426	53.60108
42984	40.05193	54.49424
42985	39.09187	54.14057
42985	39.15193	54.19424
42986	39.09187	54.14057
42986	40.87522	54.24313
42986	38.69426	55.60108
42986	37.15193	55.59424
42987	38.90764	52.21701
42987	39.09187	55.14057
42987	44.7508	50.04532
42987	35.75193	56.79424
42987	38.69426	54.60108
42988	38.09187	56.14057
42988	35.15193	57.29424
42989	38.09187	55.14057
42989	36.69426	56.60108
42989	39.97729	54.46335
42989	40.73773	53.66832
42989	35.75193	56.99424
42990	38.09187	54.14057
42990	38.69426	54.60108
42990	40.02068	51.03961
42990	37.25193	56.19424
42989.5	36.22862	53.25881
42991	41.41105	53.44193
42991	38.85193	54.99424
42991	37.69426	55.60108
42991	38.09187	55.14057
42991	40.97729	53.46335
42991	37.90764	53.21701
42992	37.09187	57.14057
42992	39.95193	53.59424
42993	39.85193	53.59424
42993	38.69426	55.60108
42993	39.09187	55.14057
42994	37.95193	55.19424
42994	39.09187	54.14057
42993.5	38.69766	55.27587
42994	37.69426	55.60108
42994	42.33617	52.4688
42993.5	39.90764	54.21701
42995	39.09187	53.14057
42995	39.45193	53.49424
42995	40.158	50.72752
42995	43.7508	51.04532
42996	38.65193	54.59424
42996	42.73773	51.66832
42996	40.09187	53.14057
42996	39.97729	51.46335
42996	36.69426	56.60108
42997	38.09187	54.14057
42997	38.75193	55.09424
42996.5	41.30202	54.38307
42996.5	37.16285	56.34751
42996.5	40.84182	54.15907
42997	37.69426	55.60108
42998	38.75193	54.69424
42997.5	39.80447	55.40411
42997.5	39.93862	51.26881
42998	39.09187	54.14057
42998	37.69426	55.60108
42998.5	41.33347	54.34208
42999	38.09187	54.14057
42999	39.05193	53.89424
43000	41.09187	52.14057
43000	38.69426	54.60108
43000	38.25193	54.99424
43000.5	37.08518	50.67647
43001	38.85193	54.29424
43000.5	36.19236	54.31146
43001	39.90764	56.21701
43001	36.69426	56.60108
43001	40.09187	52.14057
43002	40.09187	54.14057
43001.5	37.73697	55.51604
43002	38.15193	55.39424
43001.5	35.7508	59.04532
43001.5	41.33347	53.34208
43003	37.95193	55.79424
43003	37.97729	55.46335
43003	38.09187	56.14057
43003	37.69426	56.60108
43003	40.27112	53.89894
43003	37.73773	55.66832
43004	37.69426	56.60108
43004	38.02068	55.03961
43004	38.55193	55.39424
43004	37.09187	57.14057
43005	38.09187	57.14057
43004.5	36.29862	55.37881
43005	39.69426	54.60108
43005	38.75193	55.49424
43005	37.84182	55.15907
43006	38.09187	56.14057
43006	38.35193	56.09424
43007	37.52639	55.84717
43007	39.05193	55.69424
43007	39.09187	55.14057
43007	36.69426	57.60108
43008	39.45193	55.49424
43008	33.52787	62.71758
43008	41.90764	54.21701
43008	38.09187	55.14057
43008	36.69426	57.60108
43009	39.09187	55.14057
43009	37.75193	56.49424
43009	40.7508	54.04532
43010	39.97729	56.46335
43010	38.69426	55.60108
43009.5	38.73773	55.66832
43010	36.85193	57.09424
43010	40.09187	55.14057
43011	40.09187	54.14057
43011	39.69426	54.60108
43011	36.05193	57.39424
43012	36.45193	57.49424
43011.5	35.10433	59.34062
43012	40.69426	53.60108
43011.5	37.92862	54.22881
43012	40.09187	55.14057
43013	35.65193	57.99424
43013	40.09187	54.14057
43014	35.85193	58.49424
43014	38.69426	55.60108
43014	39.09187	55.14057
43015	38.09187	54.14057
43015	38.90764	55.21701
43015	37.69426	56.60108
43015	36.45193	57.49424
43016	43.7508	52.04532
43016	37.35193	57.29424
43016	37.09187	56.14057
43015.5	39.73697	54.51604
43016	38.73773	55.66832
43015.5	38.69766	56.27587
43016	37.08518	54.67647
43016.5	36.97729	54.46335
43017	37.69426	56.60108
43017	38.09187	54.14057
43017	36.65193	57.59424
43018	36.35193	57.99424
43018	38.09187	55.14057
43017.5	38.17343	53.91931
43018	38.69426	55.60108
43019	37.69426	55.60108
43019	37.15193	56.39424
43018.5	35.25862	54.17881
43019	40.09187	52.14057
43020	42.96815	52.86197
43020	37.95193	56.59424
43020	39.09187	54.14057
43021	39.09187	54.14057
43021	37.69426	56.60108
43021	37.85193	56.59424
43022	40.90764	53.21701
43022	37.09187	57.14057
43022	35.69426	57.60108
43021.5	37.84182	56.15907
43022	37.65193	57.19424
43021.5	43.51582	51.2415
43023	38.25193	56.79424
43023	38.09187	56.14057
43023	34.7508	60.04532
43023	36.73773	57.66832
43023.5	37.97729	54.46335
43024	38.02068	56.03961
43024	38.30202	57.38307
43024	37.95193	57.59424
43024	37.09187	57.14057
43024	37.69426	55.60108
43025	37.15193	57.69424
43025	37.09187	57.14057
43025	35.69426	57.60108
43026	37.15193	56.89424
43026	36.09187	58.14057
43025.5	35.46862	55.98881
43026	37.69426	55.60108
43026.5	36.16285	58.34751
43027	36.55193	57.59424
43027	37.09187	57.14057
43028	37.09187	56.14057
43028	35.69426	58.60108
43028	35.95193	58.09424
43029	37.09187	55.14057
43029	37.69426	56.60108
43029	38.90764	55.21701
43029	35.45193	58.59424
43030	37.7508	58.04532
43030	36.73773	57.66832
43030	37.09187	56.14057
43030	35.05193	59.19424
43030	41.87522	54.24313
43031	36.69426	56.60108
43031	37.09187	57.14057
43031	37.97729	55.46335
43031	35.15193	59.49424
43031	36.27112	57.89894
43032	37.69426	55.60108
43032	39.97923	54.74528
43032	38.09187	56.14057
43032	35.55193	58.39424
43032.5	38.74862	53.58881
43033	36.85193	57.19424
43033	37.09187	56.14057
43032.5	37.33617	58.4688
43033	37.69426	55.60108
43034	37.75193	56.49424
43034	37.09187	57.14057
43035	36.85193	57.39424
43035	36.09187	58.14057
43035	38.69426	54.60108
43036	37.33347	56.34208
43036	38.69426	54.60108
43036	40.90764	54.21701
43036	36.65193	57.89424
43035.5	35.85135	56.47583
43036	34.09187	60.14057
43037	38.73773	56.66832
43037	38.7508	56.04532
43036.5	40.19236	54.31146
43037	36.65193	58.69424
43037	35.09187	60.14057
43038	36.65193	59.29424
43038	38.10433	56.34062
43038	36.09187	59.14057
43038	37.69426	55.60108
43038	40.97729	54.46335
43039	37.69426	56.60108
43038.5	37.80447	57.40411
43039	39.09187	56.14057
43039	35.45193	59.89424
43040	40.09187	55.14057
43040	37.69426	55.60108
43039.5	38.71862	55.03881
43040	36.85193	58.89424
43041	40.09187	54.14057
43041	35.45193	59.39424
43042	38.09187	55.14057
43042	38.69426	55.60108
43042	36.25193	58.09424
43043	36.35193	57.79424
43043	38.09187	55.14057
43043	37.69426	56.60108
43043	40.90764	53.21701
